X,Y,OBJECTID,NAME,STREET,CITY,ZIP_CODE,STATE,PHONE,FAX_PHONE,MAILING_STREET,MAILING_CITY,MAILING_ZIP_CODE,MAILING_STATE,PHYSICAL_MAIL_DIFFERENCE,REGION,FOREST_NAME,DISTRICT_NAME,COUNTRY,LATITUDE,LONGITUDE,CONTACT,EQUIPMENT_ONLY,SEASONAL,WIRELESS_SITE,LOCATION_ID,SYS_CREATED_ON,SHAPE
-93.895146,35.143244,347837,Poteau/Cold Springs Ranger District-Cold Springs Office,2190 E Main,Booneville,72927,AR,(479) 675-3256,,PO Box 417,Booneville,72927,AR,,Region 8,Ouachita National Forest,Poteau Ranger District,USA,35.143244,-93.895146,,FALSE,FALSE,FALSE,6B18FC28D6352444AAED56047484D0BD,2017/12/14 09:46:38+00,
-114.577348,46.634846,347838,Powell Ranger District-Lolo Pass Visitor Center,21200 Hwy 12 W,Lolo,59847,MT,,,,,,,,Region 1,Nez Perce-Clearwater National Forests,Powell Ranger District,USA,46.634846,-114.577348,,FALSE,FALSE,FALSE,B1A47189B5017249B019897C82B164EB,2017/12/14 09:46:38+00,
-121.738901,38.538792,347839,PSW-Chemical Ecology of Forest Insects-Davis CA,720 Olive Dr  Ste D,Davis,95616,CA,,,,,,,,Pacific Southwest Research Station (PSWRS),,,USA,38.538792,-121.738901,,FALSE,FALSE,FALSE,3499484C1CEEA34787642FCD66193C33,2017/12/14 09:46:38+00,
-122.300967,40.520829,347840,Redding Research Laboratory,3644 Avtech Parkway,Redding,96002,CA,,,,,,,,Pacific Southwest Research Station (PSWRS),,,,,,,FALSE,FALSE,FALSE,7F909E63595F404F99F182C26EC2B84C,2017/12/14 09:46:38+00,
-115.343165,45.709176,347841,Red River Ranger District-Red River Work Center,121 Snob Hl,Elk City,83521,ID,,,,,,,,Region 1,Nez Perce-Clearwater National Forests,Red River Ranger District,USA,45.709176,-115.343165,,FALSE,FALSE,FALSE,e525c5c86f55ea005771358fae3ee486,2017/12/14 09:46:38+00,
-157.862616,21.306917,347842,Region 5 Hawaii Office,737 Bishop Street  Ste 2340,Honolulu,96813,HI,,,,,,,,Region 5,,,USA,21.306917,-157.862616,,FALSE,FALSE,FALSE,EF167B7FC38B1041A11A7202F61E9534,2017/12/14 09:46:38+00,
-105.978154,38.516989,347843,Salida Ranger District,5575 Cleora Rd,Salida,81201,CO,,,,,,,,Region 2,Pike-San Isabel National Forests & Cimarron-Comanc,Salida Ranger District,USA,38.516989,-105.978154,,FALSE,FALSE,FALSE,BDA238002D51C7459A2C2F1D46DF833F,2017/12/14 09:46:39+00,
-116.119869,45.939019,347844,Salmon River Ranger District Annex,104 Airport Rd,Grangeville,83530,ID,,,,,,,,Region 1,Nez Perce-Clearwater National Forests,Salmon River Ranger District,,,,,FALSE,FALSE,FALSE,3389E49E6AEF7A4ABE1652ECF2AB596A,2017/12/14 09:46:39+00,
-117.862553,34.136367,347845,San Gabriel Mountains National Monument,110 N Wabash Ave,Glendora,91741,CA,626-335-1251,,,,,,,Region 5,Angeles National Forest,San Gabriel Mountains National Monument,USA,34.136367,-117.862553,,FALSE,FALSE,FALSE,A344C9EB6DA35346A22AAADCCFA90331,2017/12/14 09:46:39+00,
-116.790222,33.816185,347846,San Jacinto Ranger District-Keenwild Helibase,28500 Hwy 243,Mountain Center,92561,CA,,,,,,,,Region 5,San Bernardino National Forest,San Jacinto Ranger District,USA,33.816185,-116.790222,,FALSE,FALSE,FALSE,89022B7D2A273C48B7408CB475981FD8,2017/12/14 09:46:39+00,
-118.452201,34.502773,347847,Texas Canyon Fire Station,30800 Bouquet Canyon Rd,Santa Clarita,91390,CA,,,,,,,,Region 5,Angeles National Forest,Los Angeles Gateway Ranger District,USA,34.502773,-118.452201,,FALSE,FALSE,TRUE,1CDBE936B37CF8419A6FC11D0E816D5D,2017/12/14 09:46:39+00,
-117.600853,33.454841,347848,Pacific Datacom Systems,1060 Calle Negocio Ste C,San Clemente,92673-6263,CA,,,,,,,,,,,,33.454841,-117.600853,,FALSE,FALSE,FALSE,105433c61b76fd906de587fce54bcb39,2023/11/30 19:04:29+00,
-92.179306,35.963866,347849,Blanchard Springs Caverns,704 Blanchard Springs Rd,Fifty Six,72533,AR,,,,,,,,Region 8,Cherokee National Forest,Sylamore Ranger District,USA,35.963866,-92.179306,,FALSE,FALSE,FALSE,10994c39db36bb00d3a1ff621f9619fd,2019/07/22 14:55:26+00,
-75.45329,39.973609,347850,"Penn Systems Group, Inc.",5068 W Chester Pike,Newtown Square,19073,PA,,,,,,,,,,,,39.973609,-75.45329,,FALSE,FALSE,FALSE,11447f861b76fd906de587fce54bcb0f,2023/11/30 19:04:17+00,
-87.037589,30.622323,347851,Panther Computers,6835 Caroline St,Milton,32570,FL,,,,,,,,,,,,30.622323,-87.037589,,FALSE,FALSE,FALSE,115473c61b76fd906de587fce54bcb45,2023/11/30 19:04:33+00,
-114.056989,46.841301,347852,Lolo National Forest,24 Fort Missoula Rd,Missoula,59804,MT,406-329-3750,,,,,,,Region 1,Lolo National Forest,,USA,46.841301,-114.056989,,FALSE,FALSE,TRUE,8785047FCC3D2348B1D39F303A4C200E,2016/10/19 17:03:24+00,
-107.324507,39.545092,347853,White River National Forest,900 Grand Ave,Glenwood Springs,81601,CO,970-945-2521,,,,,,,Region 2,White River National Forest,,USA,39.545092,-107.324507,,FALSE,FALSE,TRUE,F0F5EAB686C0B54C9106BF96E8983DE0,2016/10/19 17:03:24+00,
-116.106612,44.907088,347854,Payette National Forest and Krassel Ranger District,500 N Mission St,McCall,83638,ID,208-634-0700,,,,,,,Region 4,Payette National Forest,,USA,44.907088,-116.106612,,FALSE,FALSE,TRUE,FA133DE14688AE4FA4AF3CE954E5D69C,2016/10/19 17:03:24+00,
-122.213076,39.530111,347855,Mendocino National Forest,825 Humboldt Ave,Willows,95988,CA,530-934-3316,,,,,,,Region 5,Mendocino National Forest,,USA,39.530111,-122.213076,,FALSE,FALSE,TRUE,67264FC5823CE241BBB9FD703EBBB27D,2016/10/19 17:03:24+00,
-118.974843,44.423966,347856,Malheur National Forest and Blue Mountain Ranger District,431 Patterson Bridge Rd,John Day,97845,OR,541-575-3000,,,,,,,Region 6,Malheur National Forest,,USA,44.423966,-118.974843,,FALSE,FALSE,TRUE,96E32641511A4847B60DDA25B269921B,2016/10/19 17:03:24+00,
-88.059191,36.776071,347857,Land Between the Lakes National Recreational Area,100 Van Morgan Dr,Golden Pond,42211,KY,800-525-7077,,,,,,,Region 8,Land Between the Lakes National Recreation Area,,USA,36.776071,-88.059191,,FALSE,FALSE,TRUE,D8B20F0D71863548B6DC042A8ACA9FC5,2016/10/19 17:03:24+00,
-105.080904,40.601224,347858,Fort Collins Administrative Site,300 Hemlock Rd,Fort Collins ,80526,CO,,,,,,,,Washington Office,,,USA,40.601224,-105.080904,,FALSE,FALSE,FALSE,11787bb9dbe6620081b67e721f9619bb,2016/10/19 17:03:25+00,
-109.519031,40.452204,347859,Ashley National Forest Warehouse,248 S 500 E,Vernal,84078,UT,,,,,,,,Region 4,Ashley National Forest,,USA,40.452204,-109.519031,,FALSE,FALSE,TRUE,7EAA5BC31DAAEF4F94C81CBBBB6A473F,2017/12/14 09:46:31+00,
-92.660667,36.943463,347860,Ava-Cassville-Willow Springs Ranger District,1006 S Jefferson,Ava,65608,MO,,,,,,,,Region 9,Mark Twain National Forest,Ava-Cassville-Willow Springs Ranger District,USA,36.943463,-92.660667,,FALSE,FALSE,FALSE,78218AC9DB16F044B1AA44EF07E3C7E4,2017/12/14 09:46:31+00,
-119.62736,37.374856,347861,Bass Lake Ranger District-Batterson Work Station,43060 Hwy 41,Oakhurst,93644,CA,,,,,,,,Region 5,Sierra National Forest,Bass Lake Ranger District,USA,37.374856,-119.62736,,FALSE,FALSE,TRUE,CFE1C34FB61B84468D0E473E44AF5DFF,2017/12/14 09:46:31+00,
-109.907637,45.48863,347862,Beartooth Ranger District-Meyers Creek Work Center,415 Meyer Creek Rd,Nye,59061,MT,,,,,,,,Region 1,Custer Gallatin National Forest,Beartooth Ranger District,USA,45.48863,-109.907637,,FALSE,FALSE,FALSE,48be94456f156e00b0f234826e3ee405,2017/12/14 09:46:31+00,
-90.171008,46.45467,347863,Bessemer Ranger District,E6248 US Hwy 2,Ironwood,49938,MI,,,,,,,,Region 9,Ottawa National Forest,Bessemer Ranger District,USA,46.45467,-90.171008,,FALSE,FALSE,FALSE,DA2DDB0166D9F844AA22760DE818006A,2017/12/14 09:46:31+00,
-117.088945,34.203001,347864,Big Bear Ranger District-Deerlick Fire Station,32753 Hwy 18,Running Springs,92382,CA,,,,,,,,Region 5,San Bernardino National Forest,Big Bear Ranger District,USA,34.203001,-117.088945,,FALSE,FALSE,FALSE,090EE16474244A4589D5D0D610F72D9A,2017/12/14 09:46:31+00,
-111.659551,40.148782,347865,Utah County Security Center,3075 N Main,Spanish Fork,84660,UT,,,,,,,,Region 4,,,USA,40.148782,-111.659551,,FALSE,FALSE,FALSE,83C056E72274634EBFEB9FE0ED6B503B,2018/12/10 14:46:09+00,
-118.951414,44.418031,347866,Malheur National Forest Land Mobile Radio,230 NE Dayton St,John Day,97845,OR,,,,,,,,Region 6,Malheur National Forest,,,44.418031,-118.951414,,FALSE,FALSE,FALSE,12447f861b76fd906de587fce54bcbd2,2023/11/30 19:04:21+00,
-119.061664,35.409966,347867,Kern County Fire Department,5642 Victor St,Bakersfield,93308,CA,,,,,,,,,,,,35.409966,-119.061664,,FALSE,FALSE,FALSE,12447f861b76fd906de587fce54bcbf1,2023/11/30 19:04:21+00,
-108.243916,32.790176,347868,Electronic Site - Signal Peak ,3005 E. Camino del Bosque,Silver City,88061,NM,,,,,,,,Region 3,Gila National Forest,,,,,,FALSE,FALSE,TRUE,E768EC0CDAA2A54F9C0424430EDDE228,2017/12/15 11:43:20+00,
-105.994455,32.839458,347869,Lincoln National Forest-Tanker Base,3500 Airport Rd,Alamogordo,88310,NM,,,,,,,,Region 3,Lincoln National Forest,,USA,32.839458,-105.994455,,FALSE,FALSE,TRUE,5997F4FD5895A645A03E623E699D0BFF,2017/12/14 09:46:35+00,
-84.304875,37.568491,347870,London Ranger District-Berea Water Tank,632 Chestnut Ave,Berea,40403,KY,,,,,,,,Region 8,Daniel Boone National Forest,London Ranger District,USA,37.568491,-84.304875,,FALSE,FALSE,FALSE,1740d0abdb862200b21075131f9619ae,2017/12/14 09:46:35+00,
-117.68987,34.378781,347871,Los Angeles River Ranger District-Big Pines Info. Center,24537 Big Pines Hwy,Wrightwood,92397,CA,,,,,,,,Region 5,Angeles National Forest,Los Angeles Gateway Ranger District,USA,34.378781,-117.68987,,FALSE,FALSE,FALSE,D1C7259FE75B8F478639FBE5AA31B4A4,2017/12/14 09:46:35+00,
-115.9976,43.593715,347872,Lucky Peak Helibase,15169 E Hwy 21,Boise,83716,ID,,,,,,,,Region 4,Boise National Forest,,,,,,FALSE,FALSE,FALSE,1287aa1ddb8f4700d3a1ff621f9619e9,2017/12/14 09:46:35+00,
-115.661498,43.147368,347873,Mountain Home Ranger District,3080 Industrial Way,Mountain Home,83647,ID,,,,,,,,Region 4,Boise National Forest,Mountain Home Ranger District,USA,43.147368,-115.661498,,FALSE,FALSE,TRUE,C1F1CF6B1EEE124093689458454AF0D4,2017/12/14 09:46:36+00,
-122.227602,48.510957,347874,Mt Baker Ranger District,810 State Route 20,Sedro Woolley,98284,WA,,,,,,,,Region 6,Mt. Baker-Snoqualmie National Forest,Mt. Baker Ranger District,USA,48.510957,-122.227602,,FALSE,FALSE,TRUE,D338DBFE1AF7C540BAEAF7BD1412CF31,2017/12/14 09:46:36+00,
-117.846639,34.443353,347875,Mojave Work Center,29835 Valyermo Rd,Valyermo,93563,CA,,,,,,,,Region 5,Angeles National Forest,San Gabriel Mountains National Monument,USA,34.443353,-117.846639,,FALSE,FALSE,FALSE,77B769C85CC58D4A96A5888021606F22,2017/12/14 09:46:39+00,
-120.464857,34.953483,347876,Santa Lucia Ranger District-Pine Canyon Fire Station,6200 Hwy 166,Santa Maria,93454,CA,805-937-2436,,,,,,,Region 5,Los Padres National Forest,Santa Lucia Ranger District,USA,34.953483,-120.464857,,FALSE,FALSE,TRUE,26c53747db822200b21075131f9619e5,2017/12/14 09:46:39+00,
-114.94286,44.216872,347877,Sawtooth National Recreation Area-Stanley Ranger Station,HC 64 Box 9900 442 Ranger Station Rd,Stanley,83278,ID,,,,,,,,Region 4,Sawtooth National Forest,Sawtooth National Recreation Area,USA,44.216872,-114.94286,,FALSE,FALSE,TRUE,DE2FE83885E70548B440B54B66478C8E,2017/12/14 09:46:39+00,
-149.885233,61.190331,347878,Chugach National Forest Central Dispatch,3301 C St,Anchorage,99503,AK,907-288-3178,907-288-2002,,,,,,Region 10,Chugach National Forest,Seward Ranger District,USA,61.190331,-149.885233,,FALSE,FALSE,TRUE,68465F40315104499CBAA167BE944B2E,2017/12/14 09:46:39+00,
-110.256275,31.45877,347879,Sierra Vista Ranger District,4070 S Avenida Saracino,Hereford,85615,AZ,,,,,,,,Region 3,Coronado National Forest,Sierra Vista Ranger District,USA,31.45877,-110.256275,,FALSE,FALSE,TRUE,B81933CA92CA6B45B10C87FA1257406F,2017/12/14 09:46:39+00,
-122.668621,42.182767,347880,Siskiyou Mountains Ranger District-Ashland Office,645 Washington St,Ashland,97520,OR,,,,,,,,Region 6,Rogue River-Siskiyou National Forest,Siskiyou Mountains Ranger District,USA,42.182767,-122.668621,,FALSE,FALSE,FALSE,4D31090DD0D2A246AB9E963AB87C2A5C,2017/12/14 09:46:39+00,
-121.974216,47.19892,347881,Snoqualmie Ranger District-Enumclaw Office,450 Roosevelt Ave E,Enumclaw,98022,WA,,,,,,,,Region 6,Mt. Baker-Snoqualmie National Forest,Snoqualmie Ranger District,USA,47.19892,-121.974216,,FALSE,FALSE,FALSE,B2EFA9AD05736B4EA6B823DB60C0CA9D,2017/12/14 09:46:40+00,
-121.393648,38.676886,347882,McCellan Coast Guard Air Station,6037 Price Ave,McClellan,95652,CA,,,,,,,,Region 5,,,USA,38.676886,-121.393648,,TRUE,FALSE,FALSE,cbfcf85b6f3596005771358fae3ee430,2018/12/10 14:46:17+00,
-119.692043,36.780199,347883,Vincent Communications Vincent Communications,5773 E Shields,Fresno,93727,CA,,,,,,,,,,,,36.780199,-119.692043,,FALSE,FALSE,FALSE,14443f861b76fd906de587fce54bcb36,2023/11/30 19:04:13+00,
-121.89348,37.328833,347884,Acer America Corporation Headquarters,"333 W San Carlos St, Ste 1500",San Jose,95110,CA,,,,,,,,,,,,37.328833,-121.89348,,FALSE,FALSE,FALSE,1444fb861b76fd906de587fce54bcbec,2023/11/30 19:04:13+00,
-82.988151,40.114332,347885,Liebert Corporation,1050 Dearborn Dr,Columbus,43085,OH,,,,,,,,,,,,40.114332,-82.988151,,FALSE,FALSE,FALSE,145433c61b76fd906de587fce54bcb32,2023/11/30 19:04:29+00,
-118.03601,33.805501,347886,Vertex Standard Headquarters,10900 Walker St,Cypress,90630,CA,,,,,,,,,,,,33.805501,-118.03601,,FALSE,FALSE,FALSE,15447f861b76fd906de587fce54bcb08,2023/11/30 19:04:16+00,
-122.015515,37.045843,347887,Seagate Technology,920 Disc Dr,Scotts Valley,95066,CA,,,,,,,,,,,,37.045843,-122.015515,,FALSE,FALSE,FALSE,155473c61b76fd906de587fce54bcb3e,2023/11/30 19:04:33+00,
-115.336484,48.027127,347888,Kootenai National Forest,31374 US Hwy 2,Libby,59923,MT,406-293-6211,,,,,,,Region 1,Kootenai National Forest,,USA,48.027127,-115.336484,,FALSE,FALSE,TRUE,546AADB367152E4F8C2F36E9428424BA,2016/10/19 17:03:24+00,
-106.353368,37.678892,347889,Rio Grande National Forest,1055 9th St,Del Norte,81132,CO,719-852-5941,,,,,,,Region 2,Rio Grande National Forest,,USA,37.678892,-106.353368,,FALSE,FALSE,TRUE,8A1DD431573B0148AE5763C7A429480A,2016/10/19 17:03:24+00,
-113.060651,37.691494,347890,Dixie National Forest and Cedar City Ranger District,820 N Main,Cedar City,84721,UT,435-865-3719,,,,,,,Region 4,Dixie National Forest,,USA,37.691494,-113.060651,,FALSE,FALSE,FALSE,0689938ED2380945BE07B4AA0C086199,2016/10/19 17:03:24+00,
-117.904129,48.538018,347891,Colville National Forest,765 S Main St,Colville,99114,WA,509-684-7000,,,,,,,Region 6,Colville National Forest,,USA,48.538018,-117.904129,,FALSE,FALSE,TRUE,184E9891B2E0D74993D91A40609C09A7,2016/10/19 17:03:24+00,
-88.536621,37.724352,347892,Shawnee National Forest,50 Hwy 145 S,Harrisburg,62946,IL,618-253-7114,,,,,,,Region 9,Shawnee National Forest,,USA,37.724352,-88.536621,,FALSE,FALSE,TRUE,8CDC2042F0B1814789C044A14FCF498F,2016/10/19 17:03:25+00,
-106.28498,45.606757,347893,Ashland Ranger District,2378 US Hwy 212,Ashland,59003,MT,,,,,,,,Region 1,Custer Gallatin National Forest,Ashland Ranger District,USA,45.606757,-106.28498,,FALSE,FALSE,FALSE,57A93661C7244A4F85DD244E114E51C4,2017/12/14 09:46:31+00,
-79.31863,38.113701,347894,Augusta Interagency Hotshot Crew,2897 Little Calf Pasture Hwy,Augusta Springs,24411,VA,,,,,,,,Region 8,George Washington & Jefferson National Forests,,USA,38.113701,-79.31863,,FALSE,FALSE,FALSE,E9436889EAE6AF41A481BDEC2A2D6B13,2017/12/14 09:46:31+00,
-121.525397,45.113749,347895,Barlow Ranger District-Bear Springs Work Center,73558 Hwy 216,Maupin,97037,OR,,,,,,,,Region 6,Mt. Hood National Forest,Barlow Ranger District,USA,45.113749,-121.525397,,FALSE,FALSE,FALSE,0F45AF067130C04C88F8C024197DA65D,2017/12/14 09:46:31+00,
-104.357649,44.411923,347896,Bearlodge Ranger District,101 S 21st St,Sundance,82729,WY,(307) 283-1361,,,,,,,Region 2,Black Hills National Forest,Bearlodge Ranger District,USA,44.411923,-104.357649,,FALSE,FALSE,FALSE,828F58442D7BB94F879B0BF893B653DF,2017/12/14 09:46:31+00,
-110.694078,46.840937,347897,Belt Creek Ranger District,4234 Hwy 89 N,Neihart,59465,MT,,,,,,,,Region 1,Helena-Lewis and Clark National Forest,Belt Creek Ranger District,USA,46.840937,-110.694078,,FALSE,FALSE,TRUE,F2A0E49871101D499CBDEB4636FFC965,2017/12/14 09:46:31+00,
-123.05537,40.728254,347898,Big Bar Ranger District-Junction City Fire Station,43600 Hwy 299 W,Junction City,96048,CA,,,,,,,,Region 5,Shasta-Trinity National Forest,Big Bar Ranger District,USA,40.728254,-123.05537,,FALSE,FALSE,TRUE,DCC83DEB3C5C42418E9CA28599833E02,2017/12/14 09:46:31+00,
-120.526673,38.45272,347899,Amador Ranger District,26820 Silver Dr,Pioneer,95666,CA,209-295-4251,,,,,,,Region 5,Eldorado National Forest,Amador Ranger District,USA,38.45272,-120.526673,,FALSE,FALSE,TRUE,5C1579F62F7F6A41A1AE0F4C2A792810,2016/10/28 14:38:58+00,
-77.468091,43.045635,347900,Codan Radio Communications - Americas,"Ste 220, 1 Fishers Rd",Pittsford,14534,PA,,,,,,,,,,,,43.045635,-77.468091,,FALSE,FALSE,FALSE,16447f861b76fd906de587fce54bcbcb,2023/11/30 19:04:20+00,
-104.987763,39.741451,347901,D1 Solutions Corporate Headquarters,"110 16th St, Ste 950",Denver,80202,CO,,,,,,,,,,,,39.741451,-104.987763,,FALSE,FALSE,FALSE,16447f861b76fd906de587fce54bcbea,2023/11/30 19:04:21+00,
-95.232899,38.938797,347902,Haskell Indian Nations Univ-Natural Res. Liaison,155 Indian Ave #5018,Lawrence,66046,KS,,,,,,,,Region 2,,,USA,38.938797,-95.232899,,FALSE,FALSE,FALSE,C1F3A3F7C1CE884A95486D07DA9E7A36,2017/12/15 14:50:38+00,
-113.980332,46.863315,347903,Lolo National Forest-Fire Training Office,32 Campus Dr 1728,Missoula,59812,MT,,,,,,,,Region 1,Lolo National Forest,,USA,46.863315,-113.980332,,FALSE,FALSE,FALSE,2147C534EE347E46AAD3834AF589767E,2017/12/14 09:46:35+00,
-120.809257,44.302572,347904,Lookout Mountain Ranger District,3160 NE Third St,Prineville,97754,OR,,,,,,,,Region 6,Ochoco National Forest,Lookout Mountain Ranger District,,,,,FALSE,FALSE,FALSE,796D083537EBB14D8CD5481B24FDB2D7,2017/12/14 09:46:35+00,
-123.584283,40.891012,347905,Lower Trinity Ranger District-Salyer Work Center,Hwy 299,Salyer,95563,CA,,,,,,,,Region 5,Six Rivers National Forest,Lower Trinity Ranger District,USA,40.891012,-123.584283,,FALSE,FALSE,TRUE,EA9B3C59C11D574285FCCFC81010C885,2017/12/14 09:46:35+00,
-112.210219,45.409922,347906,Madison Ranger District-Vigilante Work Center,33 Mile Ruby River Rd,Alder,59710,MT,,,,,,,,Region 1,Beaverhead-Deerlodge National Forest,Madison Ranger District,USA,45.409922,-112.210219,,FALSE,FALSE,FALSE,5B835EDFD2E56B4E8E9387ABBB2B0F45,2017/12/14 09:46:35+00,
-116.937453,34.443641,347907,Mountaintop Ranger District-Lucerne Valley Fire Station 19,33271 Old Woman Springs Rd,Lucerne Valley,92356,CA,,,,,,,,Region 5,San Bernardino National Forest,Mountaintop Ranger District,USA,34.443641,-116.937453,,FALSE,FALSE,FALSE,fa9f801fdb822200b21075131f9619c0,2017/12/14 09:46:36+00,
-71.316003,42.635777,347908,MACOM,100 Chelmsford St,Lowell,01851,MA,,,,,,,,,,,,42.635777,-71.316003,,FALSE,FALSE,FALSE,1734bb861b76fd906de587fce54bcbdc,2023/11/30 19:04:08+00,
-77.134327,39.073823,347909,"ST Net, Inc.",1010 Rockville Pike # 215,Rockville,20852,MD,,,,,,,,,,,,39.073823,-77.134327,,FALSE,FALSE,FALSE,1734bb861b76fd906de587fce54bcbff,2023/11/30 19:04:09+00,
-120.590725,35.118587,347910,Santa Lucia Ranger District-Arroyo Grande Helibase,460 Ho Mountain Rd,Arroyo Grande,93420,CA,,,,,,,,Region 5,Los Padres National Forest,Santa Lucia Ranger District,USA,35.118587,-120.590725,,FALSE,FALSE,FALSE,98a72743db822200b21075131f961968,2017/12/14 09:46:39+00,
-84.353454,46.467575,347911,Sault Ste Marie Ranger District,2847 Ashmun St,Sault Ste Marie,49783,MI,,,,,,,,Region 9,Hiawatha National Forest,Sault Ste. Marie Ranger District,USA,46.467575,-84.353454,,FALSE,FALSE,FALSE,2C045A76C7703A4995497261483E8B76,2017/12/14 09:46:39+00,
-81.634081,29.018433,347912,Pittman Work Center,45621 State Road 19,Altoona,32702,FL,,,,,,,,Region 8,National Forests In Florida,Seminole Ranger District,USA,29.018433,-81.634081,,FALSE,FALSE,FALSE,c0e110abdb862200b21075131f961964,2017/12/14 09:46:39+00,
-85.632654,33.647304,347913,Shoal Creek Ranger District,45 Hwy 281,Heflin,36264,AL,,,,,,,,Region 8,National Forests In Alabama,Shoal Creek Ranger District,USA,33.647304,-85.632654,,FALSE,FALSE,FALSE,8E9FAE1848EE0F4D8071EE5D945A0BAF,2017/12/14 09:46:39+00,
-121.062001,43.125036,347914,Silver Lake Ranger District,65600 Hwy 31,Silver Lake,97638,OR,,,,,,,,Region 6,Fremont-Winema National Forest,Silver Lake Ranger District,USA,43.125036,-121.062001,,FALSE,FALSE,TRUE,522A7C59CDBF9648818EE051C78853C1,2017/12/14 09:46:39+00,
-105.676057,33.35014,347915,Smokey Bear Ranger District,901 Mechem Dr,Ruidoso,88345,NM,,,,,,,,Region 3,Lincoln National Forest,Smokey Bear Ranger District,USA,33.35014,-105.676057,,FALSE,FALSE,FALSE,C32DB09ECBCD3947AEFF75D873216862,2017/12/14 09:46:40+00,
-105.525777,39.037823,347916,South Park Ranger District-Wilkerson Pass Visitor Center,26696 Hwy 24,Lake George,80827,CO,,,,,,,,Region 2,Pike-San Isabel National Forests & Cimarron-Comanc,South Park Ranger District,USA,39.037823,-105.525777,,FALSE,FALSE,FALSE,817A5BD65073FC40820728D69D44345C,2017/12/14 09:46:40+00,
-111.242147,47.520303,347917,Helena-Lewis and Clark National Forest-Great Falls Office,1220 38th Street N,Great Falls,59405,MT,406-791-7700,,,,,,,Region 1,Helena-Lewis and Clark National Forest,,USA,47.520303,-111.242147,,FALSE,FALSE,TRUE,821A13F325E15443BBA1F485E13045F7,2017/11/21 10:06:50+00,
-96.669926,32.856039,347918,Dallas Avionics Headquarters,2525 Santa Anna Ave,Dallas,75228,TX,,,,,,,,,,,,32.856039,-96.669926,,FALSE,FALSE,FALSE,185433c61b76fd906de587fce54bcb2b,2023/11/30 19:04:29+00,
-116.808888,47.776045,347919,Coeur d Alene Tanker Base,11569 N Airport Rd,Hayden,83835,ID,,,,,,,,Region 1,Idaho Panhandle National Forests,,,47.776045,-116.808888,,FALSE,FALSE,FALSE,93f277a81ba66c107cdadbdbe54bcbf9,2021/03/08 10:00:16+00,
-132.967234,56.77945,347920,Tongass National Forest-Petersburg Office,123 Scow Bay Loop Rd,Petersburg,99833,AK,907-772-3841,907-772-5895,,,,,,Region 10,Tongass National Forest,,USA,56.77945,-132.967234,,FALSE,FALSE,TRUE,AAFC9CF6FC961C49AD4252ECB55B2FD1,2016/10/19 17:03:24+00,
-106.926516,44.80404,347921,Bighorn National Forest and Tongue Ranger District,2013 Eastside 2nd St,Sheridan,82801,WY,307-674-2600,,,,,,,Region 2,Bighorn National Forest,,USA,44.80404,-106.926516,,FALSE,FALSE,TRUE,37C2A10E323D6146B33BE2C990D0566A,2016/10/19 17:03:24+00,
-109.529427,40.460977,347922,Ashley National Forest and Flaming Gorge/Vernal Ranger District,355 N Vernal Ave,Vernal,84078,UT,435-789-1181,,,,,,,Region 4,Ashley National Forest,,USA,40.460977,-109.529427,,FALSE,FALSE,TRUE,60E600E66BFAF249A01FD412422B2D25,2016/10/19 17:03:24+00,
