latitude,longitude,month,year,mean_rh
32,-104,November,2020,40.806769233333334
32,-104,April,1982,34.660341100000004
32,-104,January,1960,57.291008
32,-104,February,1958,57.830303
32,-104,June,1958,35.99624
32,-104,December,2001,46.46566148387097
32,-104,January,2005,62.698638967741935
32,-104,June,1986,59.686923066666665
32,-104,December,2009,57.727637096774195
32,-104,December,1984,68.79921616129032
32,-104,July,1942,43.747738
32,-104,May,1972,49.906273
32,-104,November,2019,53.696625166666664
32,-104,October,1996,42.3921524516129
32,-104,January,1992,69.3414154516129
32,-104,May,1945,23.019815
32,-104,March,1957,35.267868
32,-104,July,1941,68.017944
32,-104,January,1951,34.65817
32,-104,November,2017,45.351615933333335
32,-104,January,1996,37.6692565483871
32,-104,May,1940,47.837284
32,-104,October,2003,53.19818183870968
32,-104,June,2017,37.6919803
32,-104,July,2001,32.47571270967742
32,-104,November,1941,75.180305
32,-104,July,2004,46.59216058064517
32,-104,February,2005,67.51349489285714
32,-104,June,1941,65.39949
32,-104,January,1943,51.75422
32,-104,November,1958,58.730972
32,-104,November,1945,40.615574
32,-104,May,1957,41.947594
32,-104,February,1965,50.750973
32,-104,January,2002,40.7905685483871
32,-104,February,2007,44.52706046428571
32,-104,December,1989,45.04624148387097
32,-104,January,1991,67.2967480967742
32,-104,February,1971,33.129387
32,-104,June,2023,24.073934216666668
32,-104,August,1967,39.582848
32,-104,November,1952,51.514187
32,-104,September,1952,43.64032
32,-104,May,1941,68.29171
32,-104,July,1966,35.08206
32,-104,November,2008,41.25854723333333
32,-104,March,1980,29.395550903225807
32,-104,September,1993,48.4335867
32,-104,October,1972,60.360794
32,-104,July,2007,54.956675806451614
32,-104,July,2005,41.961164677419355
32,-104,March,1941,64.50673
32,-104,March,1988,31.211560596774195
32,-104,May,1958,37.55853
32,-104,June,1966,40.040104
32,-104,October,1941,79.1765
32,-104,October,1960,51.69381
32,-104,April,1956,26.606358
32,-104,December,2004,64.25389861290323
32,-104,December,2005,39.27855058064516
32,-104,March,1979,42.939285193548386
32,-104,September,1992,41.8418303
32,-104,May,2017,30.897536322580645
32,-104,September,1950,54.865128
32,-104,February,2008,30.861280310344828
32,-104,October,1966,40.067978
32,-104,December,2014,57.54533667741936
32,-104,June,1997,46.284192366666666
32,-104,December,2010,39.264287548387095
32,-104,September,1943,44.743004
32,-104,June,1957,34.916405
32,-104,January,1952,45.558422
32,-104,December,2003,35.723849096774195
32,-104,March,1960,44.662544
32,-104,January,1994,42.92768319354839
32,-104,December,1942,52.274387
32,-104,October,1952,28.84084
32,-104,February,2018,39.09287367857143
32,-104,December,1979,53.75216009677419
32,-104,February,1980,51.74981210344827
32,-104,May,2022,20.077654132258065
32,-104,August,1942,59.919235
32,-104,December,2006,52.18708641935484
32,-104,September,1960,36.337547
32,-104,November,2011,37.7517948
32,-104,February,1950,44.125957
32,-104,November,2012,43.535469033333335
32,-104,November,2009,43.6346987
32,-104,July,1994,32.61575359032258
32,-104,December,2011,66.83287070967742
32,-104,October,1957,60.900978
32,-104,December,1985,47.64795319354839
32,-104,September,1997,50.368815033333334
32,-104,April,1945,32.46576
32,-104,April,1942,50.97949
32,-104,December,2012,37.06614261290323
32,-104,September,1985,61.476910333333336
32,-104,March,1985,47.59302393548387
32,-104,July,1995,31.763551967741936
32,-104,November,2010,31.284192033333333
32,-104,January,1958,61.327393
32,-104,January,2001,63.35527051612903
32,-104,June,1989,43.239096016666664
32,-104,December,2007,49.71649096774193
32,-104,December,1955,39.070087
32,-104,January,1995,49.40821425806452
32,-104,November,2013,53.0963945
32,-104,November,1957,60.88316
32,-104,January,1965,45.7672
32,-104,February,1976,33.240257
32,-104,January,2004,53.81617970967742
32,-104,December,2008,38.23707677419355
32,-104,April,1950,29.15534
32,-104,October,2002,67.88543135483872
32,-104,March,1982,36.25386490322581
32,-104,June,1960,33.94816
32,-104,June,1984,57.3256303
32,-104,September,2002,41.75930966666667
32,-104,October,1995,36.88412609677419
32,-104,July,1958,34.25697
32,-104,December,2022,51.807998612903226
32,-104,January,2003,46.97540622580645
32,-104,September,1988,50.841516033333335
32,-104,January,1998,58.60588183870968
32,-104,October,2001,36.516405032258064
32,-104,October,1950,39.46805
32,-104,March,1984,34.31731593548387
32,-104,March,1981,49.366330806451614
32,-104,March,1983,43.838527387096775
32,-104,January,1999,41.08148029032258
32,-104,December,1957,34.621136
32,-104,January,1997,53.77757261290323
32,-104,September,1975,55.9868
32,-104,May,1950,32.067837
32,-104,June,1950,36.74664
32,-104,September,1965,42.13347
32,-104,March,1990,44.20134061290322
32,-104,September,1989,48.2994657
32,-104,December,1950,36.193066
32,-104,April,1977,43.507618
32,-104,October,1965,34.875732
32,-104,May,1965,43.454086
32,-104,May,1960,24.253677
32,-104,July,1965,32.44117
32,-104,November,1975,38.646713
32,-104,April,1965,28.842136
32,-104,January,2000,44.00349264516129
32,-104,December,1965,61.912884
32,-104,June,1965,40.510517
32,-104,August,1945,45.062145
32,-104,September,1984,49.312433766666665
32,-104,March,1965,39.146698
32,-104,January,1950,53.603813
32,-104,August,1965,39.004673
32,-104,August,1950,37.168762
32,-104,June,1975,33.39242
32,-104,November,1965,44.96771
32,-104,September,1986,69.4261852
32,-105,January,1952,48.810474
32,-105,February,1971,30.724058
32,-105,March,1979,37.84298512903226
32,-105,May,1988,36.51060735483871
32,-105,August,2014,50.75203267741935
32,-105,April,1979,28.5773692
32,-105,June,1958,31.702042
32,-105,August,2015,36.968796677419355
32,-105,May,1987,43.672324967741936
32,-105,October,1960,42.82287
32,-105,November,2019,53.76268186666667
32,-105,September,1944,63.565357
32,-105,January,1942,71.54855
32,-105,April,1982,31.80599665
32,-105,March,1981,47.33491490322581
32,-105,April,1993,27.446725633333333
32,-105,September,1969,50.440586
32,-105,May,1981,36.80056151612903
32,-105,October,1952,27.11739
32,-105,April,1988,28.074010333333337
32,-105,April,1980,28.9492131
32,-105,April,1985,35.017069066666664
32,-105,April,1990,37.7006821
32,-105,February,2005,68.43641278571428
32,-105,April,1995,25.72269847
32,-105,April,1965,24.658028
32,-105,December,1942,46.41325
32,-105,May,1950,21.084402
32,-105,March,1978,37.895172
32,-105,April,1983,37.72576563333333
32,-105,October,1975,36.610073
32,-105,April,1986,24.4667172
32,-105,April,2014,23.462625866666663
32,-105,December,1958,47.138905
32,-105,February,2004,41.844675379310345
32,-105,March,1982,33.616729451612905
32,-105,April,1981,41.32733615
32,-105,February,1942,50.262527
32,-105,March,1985,42.23643729032258
32,-105,July,2007,49.47002483870968
32,-105,November,2007,45.52320613333333
32,-105,March,1986,33.95199835483871
32,-105,March,1988,28.154526377419355
32,-105,March,1987,41.697087548387096
32,-105,August,1962,24.656868
32,-105,November,1973,32.436897
32,-105,January,1992,69.43456709677419
32,-105,March,1980,31.219842741935484
32,-105,January,1969,45.881386
32,-105,June,1953,20.359692
32,-105,September,1947,32.60363
32,-105,July,2002,50.39032893548387
32,-105,June,1977,32.260838
32,-105,January,1993,69.79579577419355
32,-105,August,1979,49.09077048387097
32,-105,October,1973,34.909966
32,-105,May,1953,19.545216
32,-105,December,1950,35.192265
32,-105,April,2019,27.9546682
32,-105,October,2002,62.78511851612903
32,-105,November,1946,45.59575
32,-105,April,1989,24.723320003333335
32,-105,June,2017,34.22709867
32,-105,March,1983,42.783573193548385
32,-105,July,1995,31.192379096774193
32,-105,July,2004,38.75866409677419
32,-105,November,2018,43.7380867
32,-105,January,1940,59.76529
32,-105,November,2020,34.94913136666667
32,-105,November,2016,49.78091716666667
32,-105,June,1981,37.776696933333334
32,-105,January,1962,46.718166
32,-105,December,1965,57.6824
32,-105,January,1943,50.1551
32,-105,February,2002,43.39982789285714
32,-105,January,2023,42.883685032258064
32,-105,May,1958,31.54834
32,-105,May,1943,34.70152
32,-105,July,1984,47.62324167741936
32,-105,March,1967,29.947596
32,-105,August,1981,63.945140612903224
32,-105,June,1943,33.565136
32,-105,March,1962,33.586052
32,-105,October,1965,29.837496
32,-105,April,2013,21.654244266666662
32,-105,February,1994,33.211715142857145
32,-105,March,1953,35.253147
32,-105,August,1950,36.625103
32,-105,February,1965,44.95746
32,-105,April,1996,24.088860833333335
32,-105,June,2018,27.875744463333337
32,-105,June,1969,29.969866
32,-105,June,2023,18.51933835
32,-105,March,1952,36.18975
32,-105,November,2010,29.42514688
32,-105,August,1980,50.044285903225806
32,-105,September,1952,38.599915
32,-105,May,1991,24.801368048387097
32,-105,May,1965,32.307175
32,-105,March,1958,58.32865
32,-105,July,1958,33.472584
32,-105,April,1947,28.501957
32,-105,August,1958,40.536797
32,-105,January,1946,61.474537
32,-105,March,1960,37.10839
32,-105,April,2020,24.7890527
32,-105,December,1945,43.77649
32,-105,April,2023,21.782301733333338
32,-105,December,1947,48.797646
32,-105,February,1958,48.99441
32,-105,July,1947,35.95642
32,-105,October,2023,41.764435741935486
32,-105,September,1979,39.2911952
32,-105,June,2016,34.35240472
32,-105,October,1969,52.817776
32,-105,April,2018,21.9837858
32,-105,March,1975,33.27103
32,-105,November,1966,43.240173
32,-105,June,1982,36.55463026666666
32,-105,July,1999,47.94122477419355
32,-105,April,2022,17.80641064
32,-105,November,1969,49.202675
32,-105,June,1940,53.0101
32,-105,April,1943,27.847706
32,-105,February,1991,49.59553832142857
32,-105,February,1978,56.209946
32,-105,November,1978,74.00166
32,-105,August,1941,64.71777
32,-105,April,1958,32.379364
32,-105,September,1946,64.60731
32,-105,April,1987,40.871562233333336
32,-105,July,2003,38.62620264516129
32,-105,September,1991,67.63606843333334
32,-105,July,2008,61.65235780645161
32,-105,August,1943,38.541416
32,-105,March,1950,25.33828
32,-105,July,2000,34.45906203225807
32,-105,January,1998,50.53649387096774
32,-105,September,1973,45.613148
32,-105,April,1950,24.885798
32,-105,December,2004,58.66868306451613
32,-105,November,2006,40.57285696666667
32,-105,April,2012,22.00833326
32,-105,August,1946,36.334175
32,-105,May,1973,29.170145
32,-105,March,1984,32.5772035483871
32,-105,May,1983,28.748684854838707
32,-105,July,2011,36.353593258064514
32,-105,November,1955,32.41217
32,-105,February,1973,63.166935
32,-105,August,1994,36.98100074193548
32,-105,January,1955,53.43711
32,-105,July,2010,61.1496134516129
32,-105,May,2008,23.87503836129032
32,-105,August,1969,35.253326
32,-105,May,1989,26.72524130967742
32,-105,April,1992,34.452642833333336
32,-105,May,2020,21.668251887096773
32,-105,August,1947,50.854298
32,-105,May,1984,37.99171541935484
32,-105,January,1994,41.36962809677419
32,-105,December,1943,65.13265
32,-105,July,2009,40.56745790322581
32,-105,March,1943,33.550564
32,-105,December,1962,62.742252
32,-105,May,2010,26.383163632258064
32,-105,September,1987,50.04614743333333
32,-105,April,2011,14.556373383333334
32,-105,August,1972,62.40705
32,-105,February,1993,53.31568096428572
32,-105,January,1963,44.441536
32,-105,November,1975,33.08686
32,-105,July,1943,51.870426
32,-105,April,1945,27.402914
32,-105,June,1952,32.545193
32,-105,October,1950,33.389404
32,-105,January,2008,38.876668161290326
32,-105,July,2020,31.599951596774194
32,-105,January,1995,50.953536322580646
32,-105,September,1980,56.050566233333335
32,-105,October,2012,35.96094206451613
32,-105,January,1965,44.212128
32,-105,June,2022,34.357549733333336
32,-105,July,1969,39.99998
32,-105,December,1946,50.89165
32,-105,September,1941,68.832344
32,-105,November,2017,43.6897846
32,-105,May,1982,39.81084525806452
32,-105,June,1975,24.63149
32,-105,August,1945,47.693638
32,-105,September,1983,47.3872728
32,-105,July,2001,37.98254735483871
32,-105,June,1978,34.900093
32,-105,February,1962,36.746807
32,-105,October,2017,42.61077735483871
32,-105,October,2011,33.80280938709677
32,-105,October,2016,42.047289935483875
32,-105,November,2002,51.02594013333333
32,-105,June,1973,27.98322
32,-105,July,1990,54.739694516129035
32,-105,September,1992,39.553586933333335
32,-105,February,1969,39.322735
32,-105,March,1969,41.260944
32,-105,February,1996,36.92660344827586
32,-105,May,1963,32.707138
32,-105,September,1985,61.601062766666665
32,-105,February,1950,41.32146
32,-105,May,1968,28.505053
32,-105,August,1968,51.340435
32,-105,January,2022,43.24279490322581
32,-105,October,1990,47.044873129032254
32,-105,April,1984,23.2414517
32,-105,September,1986,60.09751223333333
32,-105,April,2016,30.859960333333333
32,-105,July,2006,40.95720061290323
32,-105,July,2015,40.61598116129032
32,-105,February,1947,47.211624
32,-105,January,1950,54.154972
32,-105,August,1992,47.07578761290323
32,-105,April,1955,16.306185
32,-105,April,1977,36.303993
32,-105,December,2017,43.22640429032258
32,-105,December,2009,60.43262077419355
32,-105,August,1965,40.271534
32,-105,December,1941,71.02973
32,-105,April,2015,31.877179533333333
32,-105,October,1995,28.30853383870968
32,-105,September,1988,43.81200416666667
32,-105,July,2005,36.628210161290326
32,-105,July,1998,41.52095067741936
32,-105,August,1995,46.318990709677415
32,-105,October,1978,59.891766
32,-105,May,2006,17.261765758064517
32,-105,December,1952,53.89071
32,-105,August,1983,43.17837206451613
32,-105,October,2021,30.917223290322585
32,-105,May,1955,23.651915
32,-105,April,1994,25.207447733333332
32,-105,March,1946,25.638548
32,-105,November,2003,43.7380813
32,-105,July,1992,42.384854999999995
32,-105,August,1973,40.005962
32,-105,January,1958,58.98517
32,-105,July,1978,41.32328
32,-105,May,1941,57.670967
32,-105,November,2008,37.13623243333333
32,-105,September,1978,63.153793
32,-105,April,1978,21.000286
32,-105,March,1972,26.72346
32,-105,February,1992,57.85593265517242
32,-105,April,1953,22.50065
32,-105,September,1990,65.4855625
32,-105,July,2023,27.881289516129034
32,-105,July,1973,51.864445
32,-105,April,2017,27.318322533333333
32,-105,September,1972,60.644566
32,-105,April,1969,28.368984
32,-105,September,1967,53.592094
32,-105,September,1975,50.663147
32,-105,July,2021,54.04343706451613
32,-105,June,1980,26.88041085
32,-105,July,2019,35.34347154838709
32,-105,June,1979,39.97532211666667
32,-105,November,1994,46.4724227
32,-105,December,1968,46.872353
32,-105,June,2019,33.265403533333334
32,-105,April,1991,22.13712855
32,-105,September,1984,47.8121694
32,-105,May,1986,29.929183645161288
32,-105,August,1942,64.26702
32,-105,February,1995,44.900995357142854
32,-105,February,1990,35.66862678571429
32,-105,March,2021,26.811074967741938
32,-105,June,1949,32.030804
32,-105,July,1997,41.68602758064516
32,-105,February,1955,27.88572
32,-105,February,1977,42.29795
32,-105,June,1965,30.885796
32,-105,May,1996,14.637855051612902
32,-105,November,1981,40.654430133333335
32,-105,April,2021,31.03125753333333
32,-105,December,1973,31.83272
32,-105,June,1947,22.250988
32,-105,July,1946,42.78592
32,-105,July,2022,32.85167819354839
32,-105,June,1962,29.35279
32,-105,May,2000,21.476066903225806
32,-105,February,1997,55.19895285714286
32,-105,May,2012,30.579224787096773
32,-105,June,1972,35.734974
32,-105,March,1999,37.73084012903226
32,-105,March,2002,28.207570903225808
32,-105,April,1946,27.551096
32,-105,July,1961,37.730244
32,-105,May,1947,33.218025
32,-105,April,1973,27.541004
32,-105,March,2023,27.678384338709677
32,-105,May,1985,32.03554738709678
32,-105,July,1950,51.993694
32,-105,September,1965,39.74856
32,-105,November,2005,29.306988033333333
32,-105,November,2009,39.61968276666667
32,-105,June,2015,39.459332133333334
32,-105,December,2016,51.23674125806452
32,-105,December,2005,33.797662967741935
32,-105,December,2012,37.17933
32,-105,May,1969,27.811958
32,-105,May,1946,27.905024
32,-105,October,1941,76.05918
32,-105,February,1989,46.826612857142855
32,-105,July,1957,33.676888
32,-105,April,1942,45.97631
32,-105,June,1955,22.39292
32,-105,September,1960,35.4557
32,-105,August,1993,45.690116967741936
32,-105,March,1990,38.64886556451613
32,-105,August,1998,52.52646648387097
32,-105,October,2007,32.42178877419355
32,-105,May,1993,30.38020864516129
32,-105,May,1952,26.881893
32,-105,June,2020,24.143523066666667
32,-105,March,1961,31.044334
32,-105,November,1961,62.137238
