clust,lat,lon,manual_id,PlotName,years_trapped,max_trap,ID,X,Y,dist_cent
25,46.11203,-117.34667,1612,Sweitzer,3,1,1540,-117.37038271510137,46.1191612239212,1997.0811953313205
25,46.04878,-117.45461,387,James_Canyon,43,35.2,826,-117.37038271510137,46.1191612239212,10180.431917057434
25,46.16278,-117.41667,1511,Dark_Canyon,6,23,488,-117.37038271510137,46.1191612239212,6024.783176035217
25,46.15333,-117.42083,1370,4th_of_July_Spring,12,6.2,53,-117.37038271510137,46.1191612239212,5442.500543591977
25,46.12703,-117.32485,1509,Swietzer,1,0,1541,-117.37038271510137,46.1191612239212,3626.343249292132
25,46.1109,-117.25864,378,Big_Butte,40,22,193,-117.37038271510137,46.1191612239212,8686.674708374167
26,46.24366,-117.68455,866,Camp_Wooten,23,42,336,-117.5911080813638,46.25813322192007,7382.94684108171
26,46.25745,-117.57568,1508,Abels_Jct.,4,0.6,55,-117.5911080813638,46.25813322192007,1191.9695390231263
26,46.28835,-117.54985,377,Wood_Road_One,40,36.4,1732,-117.5911080813638,46.25813322192007,4625.505360561662
26,46.21391,-117.57575,1510,Willow_Spr.Jct,4,0,1715,-117.5911080813638,46.25813322192007,5056.398535649586
26,46.30145,-117.6649,865,Deer_Lake,24,7.6,500,-117.5911080813638,46.25813322192007,7451.777192514553
26,46.24137,-117.6908,380,Hixon,26,43,760,-117.5911080813638,46.25813322192007,7910.240955622237
26,46.2258,-117.47357,382,Getaway_Spr,40,12.2,665,-117.5911080813638,46.25813322192007,9751.585015934088
26,46.30176,-117.55975,864,Red_Hill,22,32.8,1280,-117.5911080813638,46.25813322192007,5418.285992715644
26,46.2443,-117.64398,868,Mountain_Top,37,33,1079,-117.5911080813638,46.25813322192007,4357.380814142195
26,46.25865,-117.71881,1738,Maloney Mtn Rd,2,1.4,1001,-117.5911080813638,46.25813322192007,9846.23019822297
26,46.2294,-117.727,867,Tucannon,36,19.4,1600,-117.5911080813638,46.25813322192007,10956.174477957764
26,46.25748,-117.40901,1226,Lick_Creek,22,68.4,928,-117.5911080813638,46.25813322192007,14040.44650961428
26,46.27253,-117.64376,869,Dayton,38,25.6,491,-117.5911080813638,46.25813322192007,4363.123695670767
26,46.30152,-117.51663,1373,Patana_Cr_Rd,14,0.4,1170,-117.5911080813638,46.25813322192007,7497.216828510662
26,46.31617,-117.49491,1229,Iron_Springs,23,17.6,815,-117.5911080813638,46.25813322192007,9827.158280855745
26,46.20554,-117.54394,1431,Clearwater_LO,11,8.2,408,-117.5911080813638,46.25813322192007,6885.851193442806
26,46.22835,-117.57581,941,Pomeroy,24,29.4,1224,-117.5911080813638,46.25813322192007,3514.540167135023
27,46.84125,-116.39809,2222,Abes Knob,41,88.4,56,-116.38433944171149,46.81416621022777,3188.399917697205
27,46.826398,-116.365946,2338,East Fork of Potlatch River 1,23,67.2,549,-116.38433944171149,46.81416621022777,1954.2583423548456
27,46.7746,-116.4581,2150,Little Boulder Cr.,22,40.4,935,-116.38433944171149,46.81416621022777,7145.573981585945
27,46.81437,-116.31517,2227,Jackson Mountain,41,19.6,825,-116.38433944171149,46.81416621022777,5279.001911798596
28,44.665491,-116.86794,2038,Mill Creek Road,12,51.8,1053,-116.94838965744805,44.59963706934636,9710.997577301683
28,44.665347,-116.928562,2040,Middle Brownlee,10,29.8,1040,-116.94838965744805,44.59963706934636,7469.561745114272
28,44.636294,-116.928532,2039,Tool Cache,12,51.4,1589,-116.94838965744805,44.59963706934636,4367.750669841778
28,44.53121,-117.028647,2010,Adams Creek,29,78.6,57,-116.94838965744805,44.59963706934636,9923.09366010987
28,44.535068,-117.009313,2014,Stacey Creek,20,63.2,1460,-116.94838965744805,44.59963706934636,8654.735556584752
28,44.607312,-116.887996,2037,South Pine,10,25.2,1423,-116.94838965744805,44.59963706934636,4869.842406881991
28,44.591908,-116.988687,2011,Bear Saddle,28,84.8,153,-116.94838965744805,44.59963706934636,3312.8520166493586
28,44.588422,-116.954019,2036,Mann Creek,19,45.2,1003,-116.94838965744805,44.59963706934636,1323.9932961612435
28,44.65478,-116.96174,2041,Cottonwood Spring,18,60.2,451,-116.94838965744805,44.59963706934636,6218.6398058187715
28,44.520437,-116.928198,2035,Hitt Creek,12,40,759,-116.94838965744805,44.59963706934636,8945.96936051279
29,48.27351,-117.94291,1076,BCC-Smiths,9,0.8,104,-117.887822438507,48.28505316009537,4285.428977124882
29,48.29657,-117.83271,891,Addy,38,2.8,58,-117.887822438507,48.28505316009537,4285.437604370355
30,43.24734,-121.91395,1571,Adell,3,1.8,59,-121.91395,43.24734,0
31,42.64194,-121.93333,614,Agency,37,15.2,60,-121.84861380130802,42.626306415120695,7162.418771958542
31,42.61222,-121.82306,611,Cave_Mtn,39,37.8,357,-121.84861380130802,42.626306415120695,2616.084050845196
31,42.62471,-121.78948,613,Whitehorse,3,4.8,1704,-121.84861380130802,42.626306415120695,4854.247498307431
32,32.675148,-105.615724,499,Carissa_Lookout,4,5,345,-105.6199158826052,32.69698581904347,2453.4901947177013
32,32.710256,-105.656348,509,Agua Chiquita,4,0,61,-105.6199158826052,32.69698581904347,3719.5514850367867
32,32.705544,-105.587679,504,Jim_Lewis_Canyon,4,0.4,834,-105.6199158826052,32.69698581904347,3168.250263725504
33,36.133496,-105.529903,582,Agua Piedra CG,1,0,62,-105.56151095584201,36.17325615816619,5249.276482178809
33,36.213008,-105.593151,589,US Hill Vista overlook,1,0,1611,-105.56151095584201,36.17325615816619,5249.311401152721
34,46.47149,-120.97473,1357,Ahtanum_Ridge,6,5.2,63,-121.02183111566877,46.4413199521254,4933.645080228645
34,46.41669,-121.03344,1323,Castille Falls,15,11,352,-121.02183111566877,46.4413199521254,2879.5907818423066
34,46.50651,-121.02896,1033,North_Ahtanum,32,39,1122,-121.02183111566877,46.4413199521254,7267.215873190418
34,46.35936,-121.0674,684,Olney_Corral,37,0.6,1139,-121.02183111566877,46.4413199521254,9761.331863412817
34,46.35936,-121.0674,1324,unknown,1,0,1792,-121.02183111566877,46.4413199521254,9761.331863412817
34,46.4848,-120.9866,1035,South_Ahtanum,32,27.2,1426,-121.02183111566877,46.4413199521254,5539.33554804323
34,46.4396,-120.9683,1427,Soda_Springs,4,3,1418,-121.02183111566877,46.4413199521254,4118.1109416367035
34,46.41073,-121.09323,669,Piscoe_Meadow,43,2.2,1205,-121.02183111566877,46.4413199521254,6456.217857430191
35,46.972669,-114.308112,1,Albert_Creek,27,42.6,64,-114.29650619596485,47.01953508728679,5284.392382612919
35,47.0664,-114.28488,108,Frenchtown/Frenchtown_T,25,78.4,656,-114.29650619596485,47.01953508728679,5284.435833156293
35,47.0664,-114.28488,92,Frenchtown_F,26,33.4,657,-114.29650619596485,47.01953508728679,5284.435833156293
35,47.0664,-114.28488,99,Frenchtown_J,26,77.8,658,-114.29650619596485,47.01953508728679,5284.435833156293
36,42.97143,-121.14423,1620,Alder_Spr.,1,3.2,65,-121.1183705864743,42.97110270313076,2109.897204577963
36,42.94275,-121.18398,1687,unknown,1,0,1783,-121.1183705864743,42.97110270313076,6211.432083590359
36,42.99907,-121.02683,1688,Hager_Mtn.,1,0,709,-121.1183705864743,42.97110270313076,8086.779718646807
37,45.68489,-117.34291,761,Forest_Cap_Partners,24,12.6,617,-117.31153443649117,45.66471285723855,3317.4586078833586
37,45.69961,-117.38514,1647,Alder_Springs,3,15.8,66,-117.31153443649117,45.66471285723855,6922.857480876857
37,45.68476,-117.28096,1722,Forest_Cap_Partners,35,12.8,629,-117.31153443649117,45.66471285723855,3261.8478138812807
37,45.625,-117.25,530,Roberts_2605,35,33.2,1307,-117.31153443649117,45.66471285723855,6518.7414379535985
37,45.65547,-117.38607,1721,Forest_Cap_Partners,37,18.6,628,-117.31153443649117,45.66471285723855,5899.159382723775
37,45.69167,-117.19167,525,Elk_Mtn,21,6,566,-117.31153443649117,45.66471285723855,9807.631566211941
37,45.61145,-117.34398,1723,Private,37,28.8,1257,-117.31153443649117,45.66471285723855,6437.701889857981
38,44.35556,-119.275,1048,Hattie_Creek,32,53.4,725,-119.29902165702812,44.34035102333163,2554.377012701165
38,44.32881,-119.27839,1051,Lost_Creek,31,71,980,-119.29902165702812,44.34035102333163,2086.1802482431654
38,44.33667,-119.34367,137,Aldrich,42,43,67,-119.29902165702812,44.34035102333163,3584.0671189313616
39,50.977545309999996,-121.512546,4027,Maiden Creek,14,8.1,998,-121.54504682325565,51.077710335469085,11374.126697504742
39,51.09516200000001,-121.591012,3007,North of Clinton,17,5.133333333333334,1119,-121.54504682325565,51.077710335469085,3760.5841567491175
39,51.030549,-121.542217,3018,Alkali Lakes,3,0,68,-121.54504682325565,51.077710335469085,5250.416634303739
39,51.030549,-121.542217,3033,Alkali Lakes,14,13.5,69,-121.54504682325565,51.077710335469085,5250.416634303739
39,51.030549,-121.542217,3034,Alkali Lakes,19,18,70,-121.54504682325565,51.077710335469085,5250.416634303739
39,51.1165,-121.5194,3044,Fifty-one Creek,3,2,592,-121.54504682325565,51.077710335469085,4674.400102939888
39,51.073229,-121.580825,3036,Five Mile Lake,12,3.2,601,-121.54504682325565,51.077710335469085,2556.549756853441
39,51.0868,-121.627365,3021,Lime Lookout,3,1,931,-121.54504682325565,51.077710335469085,5856.287571453009
39,51.145674,-121.492484,3003,Liden Road,17,4.166666666499999,929,-121.54504682325565,51.077710335469085,8409.380861653553
39,51.1022311,-121.5640116,3037,High Bar,8,5.3,751,-121.54504682325565,51.077710335469085,3034.3189617572953
39,51.1022311,-121.5640116,3038,High Bar,3,0,752,-121.54504682325565,51.077710335469085,3034.3189617572953
39,51.070645,-121.52744,3017,Hwy. / South District Boundary,20,15.8,792,-121.54504682325565,51.077710335469085,1463.0598297799709
39,51.083332000000006,-121.599998,3040,Juan Creek,3,1,845,-121.54504682325565,51.077710335469085,3901.2206920350754
39,51.09270000000001,-121.5865,3041,Clinton,3,1,409,-121.54504682325565,51.077710335469085,3349.2525563927666
39,51.060465,-121.56572,3019,Three Mile Lake,3,0,1568,-121.54504682325565,51.077710335469085,2404.2746824023093
39,51.1165,-121.5194,3042,Fifty-one Creek,17,3,591,-121.54504682325565,51.077710335469085,4674.400102939888
39,51.116116000000005,-121.502373,3043,Mound Road,3,0,1075,-121.54504682325565,51.077710335469085,5214.563648298976
39,51.03309,-121.43594,3014,Wohlleben Creek,15,5.8,1725,-121.54504682325565,51.077710335469085,9119.341580115284
39,51.1165,-121.486,3006,Clinton Creek,12,4,410,-121.54504682325565,51.077710335469085,5977.557953678212
39,51.033253,-121.54827,3035,Kersey Lake,3,0.5,868,-121.54504682325565,51.077710335469085,4951.009540846708
39,51.087117,-121.583749,3020,South of Clinton,20,7.75,1424,-121.54504682325565,51.077710335469085,2906.8910636643513
39,51.070645,-121.52744,3016,Hart Ridge / South District Boundary,16,6.2,720,-121.54504682325565,51.077710335469085,1463.0598297799709
40,39.31,-120.8033333,1250,Skillman_(Towle_Mill),18,34.2,1397,-120.78558343172242,39.30372961580111,1681.7871317611362
40,39.320878,-120.84569,1266,White_Cloud,37,61.8,1700,-120.78558343172242,39.30372961580111,5522.398953420671
40,39.265487,-120.687562,1296,Fulda,3,9.8,662,-120.78558343172242,39.30372961580111,9463.039580869658
40,39.371334,-120.856032,1285,Snow_Tent,11,37.33333333,1416,-120.78558343172242,39.30372961580111,9655.166225450588
40,39.315055,-120.752083,1252,Alpha_Omega,18,23.6,71,-120.78558343172242,39.30372961580111,3151.070575021458
40,39.315055,-120.752083,1258,Alpha_Omega_3,6,7.5,73,-120.78558343172242,39.30372961580111,3151.070575021458
40,39.257263,-120.814965,1271,Steep_Hollow,20,70.25,1494,-120.78558343172242,39.30372961580111,5748.022685742363
40,39.2851775,-120.74077,1269,Levey_Ditch_Camp,17,7.4,921,-120.78558343172242,39.30372961580111,4380.3347952722725
40,39.2937867,-120.8241073,1283,Deer_Creek,1,10,498,-120.78558343172242,39.30372961580111,3501.6514503549765
40,39.315055,-120.752083,1255,Alpha_Omega_2,2,0.2,72,-120.78558343172242,39.30372961580111,3151.070575021458
40,39.307519,-120.767399,1301,Chalk_Bluff,8,55.2,372,-120.78558343172242,39.30372961580111,1623.8948515942918
40,39.31069,-120.764009,1299,Burlington,6,50.75,289,-120.78558343172242,39.30372961580111,2014.8811687614605
41,48.06194,-120.06722,344,Black_Canyon,36,37.8,209,-120.01710287889404,48.01703209495524,6236.981833949175
41,47.97083,-120.04,1009,Washington_Cr,42,19,1656,-120.01710287889404,48.01703209495524,5413.9997041244405
41,48.01829,-119.94411,954,Alta_Lake,40,9.4,74,-120.01710287889404,48.01703209495524,5447.055802862503
42,45.90786,-115.450566,2403,American River campground,4,54.8,75,-115.417919483699,45.884855144341344,3599.634073077347
42,45.861841,-115.3853,2406,Flatiron Ridge,4,49.8,606,-115.417919483699,45.884855144341344,3599.6195216989377
43,44.2358,-118.2854,1028,Anderson,1,2.8,76,-118.33918444310122,44.21999761062129,4642.19698702518
43,44.20417,-118.39294,234,Northfork,39,77.3,1125,-118.33918444310122,44.21999761062129,4642.184095671807
44,44.49069,-116.282661,2007,Little Weiser,3,25.6,941,-116.23726499949701,44.49767466462897,3693.1611123659063
44,44.475164,-116.22285,2071,Squaw Creek,13,18.2,1453,-116.23726499949701,44.49767466462897,2751.72837959766
44,44.475261,-116.262756,2006,Fourbit Creek,8,42.8,639,-116.23726499949701,44.49767466462897,3211.714958500283
44,44.549557,-116.180733,2003,Anderson Creek Divide,3,11,78,-116.23726499949701,44.49767466462897,7309.992003596581
45,42.4225,-121.63306,609,Lavenik,38,39,917,-121.68052624576997,42.45661707644438,5441.957360502996
45,42.47986,-121.6923,1651,Telephone_Flat,3,0.6,1561,-121.68052624576997,42.45661707644438,2757.4749914667887
45,42.52315,-121.67274,1010,Cedar_Springs,1,2,365,-121.68052624576997,42.45661707644438,7418.333416035178
45,42.42136,-121.63393,1656,Sw_Shaws,2,0.8,1537,-121.68052624576997,42.45661707644438,5480.605097605495
45,42.43616,-121.77062,1652,Anderson_Creek,2,2,79,-121.68052624576997,42.45661707644438,7752.465128342764
46,46.61484,-121.23195,1638,Pinegrass,3,0,1200,-121.2692929566616,46.620161717695254,2920.895784527664
46,46.64387,-121.31601,1634,Clear_Creek,1,0,406,-121.2692929566616,46.620161717695254,4443.408407286273
46,46.65843,-121.25301,1664,Andy,2,0.8,80,-121.2692929566616,46.620161717695254,4432.972902704704
46,46.62892,-121.23158,1636,Bear_Creek,1,0,159,-121.2692929566616,46.620161717695254,3048.0051970319582
46,46.64387,-121.31601,1635,Indian,1,0,799,-121.2692929566616,46.620161717695254,4443.408407286273
46,46.57154,-121.25293,1668,Camp_Creek,2,0,335,-121.2692929566616,46.620161717695254,5548.464555695678
46,46.60333,-121.33028,602,Hell_Creek,42,9.6,741,-121.2692929566616,46.620161717695254,5032.669993242688
47,46.564508,-116.083897,2131,Johnson,6,4.8,839,-116.05933167967864,46.52616297284359,4660.3567469526215
47,46.46135,-116.05109,2142,Cook Creek,13,5.8,434,-116.05933167967864,46.52616297284359,7232.402457202502
47,46.57303,-116.06293,2132,Angel Butte,22,7.4,81,-116.05933167967864,46.52616297284359,5217.13873156856
47,46.52799,-116.02855,2133,Grangemont,23,16.2,688,-116.05933167967864,46.52616297284359,2370.424841967697
47,46.55234,-116.10261,2143,Whiskey Creek,13,3,1698,-116.05933167967864,46.52616297284359,4414.552887289331
47,46.47774,-116.026992,2141,Cooper,8,3.8,437,-116.05933167967864,46.52616297284359,5927.585654121497
48,45.12721678,-116.4427977,2052,Ant Basin Creek,13,11.6,83,-116.42053792210328,45.11997332914689,1927.483713340587
48,45.1007,-116.382918,2054,Round Valley Creek,12,10.75,1319,-116.42053792210328,45.11997332914689,3654.1022924944573
48,45.114425,-116.437313,2389,Ant Basin,7,15.2,82,-116.42053792210328,45.11997332914689,1456.882669821899
48,45.17516174,-116.4052643,2051,Chokecherry Flat,5,0,394,-116.42053792210328,45.11997332914689,6249.86093197587
48,45.08235171,-116.4343866,2050,Yantis Ditch,12,9.2,1739,-116.42053792210328,45.11997332914689,4320.7787880379365
49,44.05524,-118.42237,219,Antelope,40,59.4,84,-118.45438760911152,44.07813447410647,3612.6528746352824
49,44.10102,-118.48643,227,Mcallister_Spr,38,31.5,1020,-118.45438760911152,44.07813447410647,3612.6673985298617
50,44.396487,-116.237392,2072,Tamarack Flat,22,60.8,1545,-116.20883275002929,44.35833405458149,4811.875521755484
50,44.316735,-116.162924,2074,Little Sage Hen,22,33.4,939,-116.20883275002929,44.35833405458149,5896.737878946571
50,44.389491,-116.202979,2073,Antelope Trail,15,65.2,86,-116.20883275002929,44.35833405458149,3493.4394766231703
50,44.331621,-116.222997,2075,Cottonwood Creek,16,42.8,450,-116.20883275002929,44.35833405458149,3175.947267917352
50,44.38813,-116.196896,2387,Antelope Flat,9,65.2,85,-116.20883275002929,44.35833405458149,3444.888544107525
50,44.327524,-116.229833,2386,Cottonwood,10,57.2,446,-116.20883275002929,44.35833405458149,3811.2006183488625
51,43.15789,-121.27985,714,Weyerhaeuser,2,0,1682,-121.28669829733987,43.11482704833011,4816.432309422418
51,43.08602,-121.28029,1682,unknown,2,1.4,1780,-121.28669829733987,43.11482704833011,3242.551864654554
51,43.10057,-121.29995,1689,Antelope_Mtn.,1,0,87,-121.28669829733987,43.11482704833011,1916.3020197919093
52,44.9823,-118.1179,404,Antone_Creek,38,17,88,-118.10497600013854,45.019950878849045,4306.502804978094
52,45.049,-118.1118,1024,Dutch_Cr-Anthony,33,21.2,536,-118.10497600013854,45.019950878849045,3272.777496117101
52,45.02855,-118.08522,787,State-DFW,6,18.3,1475,-118.10497600013854,45.019950878849045,1826.916375106853
53,32.948683,-105.720742,472,Sleepy_Grass_PG,3,0,1405,-105.71721618296193,32.96069666254658,1372.5381999945807
53,32.948683,-105.720742,431,Dale_Resler_Boy_Scout_camp/Apache_Canyon,11,2,486,-105.71721618296193,32.96069666254658,1372.5381999945807
53,32.943256,-105.74945,481,Black_Bear_CG,1,0,206,-105.71721618296193,32.96069666254658,3581.2509241733032
53,32.965551,-105.605888,420,James_Ridge_Lookout,18,4.4,827,-105.71721618296193,32.96069666254658,10422.215951288188
53,32.987255,-105.751901,416,Devil's_Canyon/Baileys _Canyon,18,0.67,509,-105.71721618296193,32.96069666254658,4380.459264735279
53,32.967457,-105.727483,464,Apache_CG/Silver_Saddle_CG,17,0,89,-105.71721618296193,32.96069666254658,1217.967097902479
53,32.978096,-105.732616,457,Observatory_along_SH_244,10,1.6,1130,-105.71721618296193,32.96069666254658,2407.5267454930536
53,32.934518,-105.73243,425,FS_Road_5661,18,6,579,-105.71721618296193,32.96069666254658,3233.115004387237
54,32.786816,-105.810609,494,Apache_Observatory,4,0,90,-105.7636503429949,32.81688754395481,5519.6301310054005
54,32.806668,-105.802548,486,Cathey_Vista,9,0,355,-105.7636503429949,32.81688754395481,3815.0446613258323
54,32.82298,-105.680477,450,Bear _Spring/Bear_Canyon/Wills_Canyon,18,6,154,-105.7636503429949,32.81688754395481,7817.818497306934
54,32.881782,-105.779748,438,Karr_Canyon/Upper_Karr_CG,18,0.2,856,-105.7636503429949,32.81688754395481,7352.983004188326
54,32.772577,-105.771126,461,FS_Road_64,12,12.8,580,-105.7636503429949,32.81688754395481,4963.71514412015
54,32.830456,-105.737372,447,Rio_Penasco/Upper_Penasco/Bluff_Springs,16,2,1300,-105.7636503429949,32.81688754395481,2884.301143780832
55,41.64139796,-111.49435,6406,Cox_Spring,10,1.6,459,-111.48462985864715,41.58227620357268,6616.196670717306
55,41.52315363,-111.4749275,6403,Arbs_Basin,10,0.2,91,-111.48462985864715,41.58227620357268,6616.12840356835
56,47.174842,-114.096709,9,Arlee,22,14.2,92,-114.11199700508236,47.228509518786396,6077.8793733417315
56,47.282175,-114.127316,174,Pistol_Creek,23,76.6,1206,-114.11199700508236,47.228509518786396,6077.936570450416
